PI 1001958-8,07/06/2010,SISTEMA DE PARTIDA A FRIO DE ALTA PERFORMANCE PARA MOTOR DE COMBUSTÃO INTERNA A ETANOL E/OU DO TIPO FLEX OU MULTICOMBUSTÍVEL,F02N 19/02
PI 1009700-7,04/06/2010,"""MÉTODO DE ADAPTAÇÃO DE MICCRO-ORGANISMO PARA AUMENTAR A EFICIÊNCIA DO MICRO-ORGANISMO NA PRODUÇÃO DE ETANOL, E, MÉTODO DE PRODUÇÃO DE ETANOL""",C12P 7/10
PI 1013041-1,18/05/2010,"""MÉTODO PARA O TRATAMENTO DE BIOMASSA LIGNOCELULÓSICA FERMENTADO A SER FORNECIDA A UM SISTEMA DE DESTILAÇÃO PARA A PRODUÇÃO DE ETANOL""",C12P 7/06
BR 12 2017 022359 3,18/05/2010,MÉTODO PARA FERMENTAR UMA MISTURA DE GLICOSE E XILOSE A ETANOL,C12P 7/06
PI 1010810-6,12/05/2010,"""BACTÉRIA RECOMBINANTE E SEUS USOS PARA PRODUÇÃO DE ETANOL""",C12N 1/21
PI 1009643-4,12/05/2010,"PRODUTO ALIMENTÍCIO PARA USO HUMANO, COMBINAÇÃO, USO DE ZEÓLITA E/OU CLINOPTILOLITA MICRONIZADA, USO DE ZEÓLITA E/OU CLINOPTILOLITA, FARINHA PARA USO HUMANO E MÉTODO PARA LIMITAR A ABSORÇÃO DO ETANOL INGERIDO ATRAVÉS DO CONSUMO DE BEBIDAS ALCOÓLICAS NUM INDIVÍDUO HUMANO",A23L 1/304
PI 1015102-8,03/05/2010,MÉTODO PARA INDUZIR FORMAÇÃO DE ETANOL.,C12P 7/06
PI 1006593-8,23/04/2010,FRACIONAMENTO DE BIOMASSA PARA O ETANOL CELULÓSICO E PRODUÇÃO QUÍMICA,C08H 8/00
PI 1000997-3,13/04/2010,"PROCESSO PARA A PRODUÇÃO DE ETANOL, A PARTIR DE BIOMASSA RESIDUAL ORIUNDA DA INDÚSTRIA DE CELULOSE",C12P 7/10
PI 1002053-5,09/04/2010,PRODUTO BIOQUÍMICO PARA CONTROLE DE FLOCULAÇÃO NA PRODUÇÃO DE ETANOL,C12P 7/08
PI 1006282-3,31/03/2010,PROCESSO DE LOTE ALIMENTADO PARA CONVENCER BIO-QUIMICA DE BIOMASSA LIGNOCELULÓSICA EM ETANOL,C12P 19/14
PI 1009846-1,25/03/2010,"PROCESSOS PARA RECUPERAR UM AGENTE DE FERMENTAÇÃO CONTENDO PROTEÍNA E UMA COMPOSIÇÃO DE RAÇÃO ANIMAL, E PARA TRATAR UM RESÍDUO DE DESTILAÇÃO TOTAL, COMPOSIÇÃO DE RAÇÃO ANIMAL, APARELHO PARA PRODUZIR ETANOL E UM AGENTE DE FERMENTAÇÃO CONTENDO PROTEÍNA, COMPOSIÇÃO CONTENDO PROTEÍNA ,E, MÉTODO ESTIMULAR O CRESCIMENTO EM UM ANIMAL",A23K 10/12
PI 1013197-3,25/03/2010,"MÉTODO PARA PRODUZIR SUCO CLARIFICADO, SUCO EMBALÁVEL, ETANOL E AÇÚCAR DA CANA-DE-AÇÚCAR E SEUS SISTEMAS.",C13B 20/00
PI 1000817-9,23/03/2010,COMBUSTÍVEL DIESEL A BASE DE ETANOL,C10L 1/02
PI 1007727-8,15/03/2010,"BACTERIA ETANOLOGENICA ISOLADA OU RECOMBINANTE, METODO PARA A PRODUÇÃO DE ETANOL A PARTIR DE UMA BIOMASSA HEMICELULOSICA, UMA BIOMASSA LIGNOCELULOSICA,UMA BIOMASSA CELULIOSICA OU UMA FONTE DE OLIGOSSACARIDEO NA PRESENÇA DE FURFURAL ETANOL E KIT",C12P 7/06
PI 1013516-2,05/03/2010,PROCESSO PARA PRODUZIR ESTIRENO COMPREENDENDO DESIDRATAÇÃO DE 1-FENIL-ETANOL,C07C 1/24
PI 1013168-0,25/02/2010,"MÉTODO PARA PRODUÇÃO DE AÇÚCAR, MÉTODO PARA PRODUÇÃO DE ETANOL, MÉTODO PARA PRODUÇÃO DE ÁCIDO LÁCTICO E MÉTODO PARA PRODUÇÃO DE MATERIAL DE PARTIDA PARA SACARIFICAÇÃO ENZIMÁTICA",C12P 19/02
BR 11 2012 009792 0,02/02/2010,CATALISADORES PARA PREPARAR ETANOL A PARTIR DE ACIDO ACÉTICO,B01J 21/16
BR 11 2012 009825 0,02/02/2010,PROCESSOS PARA FABRICAR ETANOL A PARTIR DE ÁCIDO ACÉTICO,B01J 21/16
PI 1005368-9,21/01/2010,APARELHO DE TANQUE DE ARMAZENAMENTO PARA UMA MATERIA PRIMA CELULÓSICA E MÉTODO PARA PREPARAÇÃO E REPARAÇÃO DE UMA MATERIA PRIMA CELULÓSICA PARA A PRODUÇÃO DE ETANOL,D21C 7/06
PI 1005350-6,21/01/2010,MÉTODO E APARELHO PARA PREPARAÇÃO DE UMA MATÉRIA PRIMA CELULÓSICA PARA A PRODUÇÃO DE ETANOL,C12P 7/10
PI 1007142-3,06/01/2010,MÉTODO PARA MODIFICAR A VOLATILIDADE DE PETRÓLEO ANTES DA ADIÇÃO DE ETANOL,C10L 1/18
PI 1000194-8,06/01/2010,PROCESSO CONTÍNUO DE PRODUÇÃO DE ETANOL A PARTIR DO LIXO ORGÂNICO E OUTROS RESÍDUOS DE BIOMASSA,C12P 7/54
PI 1007870-3,04/01/2010,"BACTÉRIA ISOLADA, MÉTODO PARA PRODUZIR ETANOL, KIT, CEPA DE E. COLI LY180, ETANOL, MICROARRANJO, PROMOTOR DE YQHD ISOLADO, E, USO DO PROMOTOR DE YQHD.",C12P 7/06
PI 0917069-3,04/12/2009,PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DE ALGODÃO TÊXTIL,C12P 7/10
PI 0917070-7,04/12/2009,"PROCESSO DE PRODUÇÃO DE UM PRODUTO INTERMEDIÁRIO A PARTIR DE UMA MATÉRIA-PRIMA LIGNOCELULÓSICA, PRODUTO INTERMEDIÁRIO DESTINADO À PRODUÇÃO DE ETANOL E USO DO PRODUTO INTERMEDIÁRIO",C12P 7/08
PI 0921233-7,05/11/2009,MICROORGANISMOS TERMOFÍLICOS DE ESPORULAÇÃO DEFICIENTE PARA A PRODUÇÃO DE ETANOL,C12N 1/20
PI 0921483-6,04/11/2009,FERMENTACAO MELHORADA DE ETANOL USANDO BIODIGESTADO,C12P 7/06
PI 0920252-8,29/10/2009,MÉTODOS PARA PRODUZIR AÇÚCARES E PRODUZIR ETANOL,C12P 19/14
PI 0906201-7,06/10/2009,"PROCESSO DE PRODUÇÃO DE COMBUSTÍVEL PARA MOTORES A GASOLINA, COM TEOR DE ÁLCOOL FERMENTADO-ETANOL",C10L 1/04
PI 0904130-3,05/10/2009,SISTEMA DE PARTIDA A FRIO PARA UM MOTOR DE COMBUSTÃO INTERNA A ETANOL OU MULTICOMBUSTÍVEL,F02N 19/00
PI 0914037-9,23/09/2009,MÉTODO DE PARTIDA DE UM MOTOR À COMBUSTÃO ALIMENTADO COM UM COMBUSTÍVEL CONTENDO ETANOL,F02D 41/00
PI 0919317-0,18/09/2009,PROCESSOS PARA SECAR ETANOL E PARA ADENTIFICAR UM ADSORVENTE ÚTIL PARA A PURIFICAÇÃO DE UMA CORRENTE DE ALIMENTAÇÃO.,B01D 53/02
PI 0914440-4,03/09/2009,MÉTODO PARA PRODUÇÃO BIOGÊNICA DE ETANOL E CIANOBACTÉRIA GENETICAMENTE MODIFICADA,C12P 7/06
BR 11 2012 004665 9,02/09/2009,"""MÉTODO PARA PRODUÇÃO DE ETANOL A PARTIR DE BIOMASSA LIGNOCELULÓSICA""",C12P 7/08
PI 0903195-2,31/08/2009,PROCESSO PARA PURIFICAÇÃO DE CORRENTES DE HIDROGÊNIO GERADAS NA REFORMA DO ETANOL; E SISTEMA CATALÍTICO CONTENDO DUAS FASES,C01B 3/58
PI 0903506-0,17/08/2009,“MÉTODO DE SÍNTESE DE ÁLCOOL PARA A SÍNTESE DE BUTANOL A PARTIR DE ETANOL”,B01J 27/18
PI 0903040-9,10/08/2009,PROCESSO PARA PRODUÇÃO DE ETANOL E SÍLICA A PARTIR DA CASCA E PALHA DE ARROZ,C12P 7/06
PI 0903048-4,10/08/2009,PROCESSO PARA PRODUÇÃO DE ETANOL A PARTIR DE SORO DE LEITE / QUEIJO,C12P 7/06
PI 0915992-4,22/07/2009,PRODUÇÃO INCREMENTADA DE ETANOL EM BACTÉRIAS RECOMBINANTES,C12P 7/06
PI 0924272-4,20/07/2009,PRODUÇÃO SELETIVA E DIRETA DE ETANOL A PARTIR DE ÁCIDO ACÉTICO UTILIZANDO CATALISADOR DE ESTANHO / PLATINA,C07C 29/149
PI 0924271-6,20/07/2009,PRODUÇÃO DE ETANOL A PARTIR DE ÁCIDO ACÉTICO UTILIZANDO UM CATALISADOR DE COBALTO,C07C 29/149
PI 0918883-5,20/07/2009,PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DE MATERIAL LIGNOCELULÓSICO,C12P 7/10
PI 0901921-9,17/06/2009,"PROCESSO PARA A OXIDAÇÃO DIRETA E/OU REFORMA INTERNA DE ETANOL, PILHA A COMBUSTÍVEL DE ÓXIDO SÓLIDO UTILIZADA PARA A OXIDAÇÃO DIRETA E/OU REFORMA INTERNA DE ETANOL, CATALISADOR E, ANODO ELETROCATALISADOR MULTIFUNCIONAL PARA A OXIDAÇÃO DIRETA E/OU REFORMA INTERNA DE ETANOL",C01G 1/02
PI 0905395-6,10/06/2009,PROCESSO PARA PRODUÇÃO DE ETANOL A PARTIR DA FERMENTAÇÃO DE FONTES DE AÇÚCARES EM MEIO FERMENTATIVO COM ALTO TEOR DE ETANOL,C12P 7/06
PI 0915017-0,05/06/2009,"MÉTODO DE MODIFICAR UMA CÉLULA DE LEVEDURA PARA A PRODUÇÃO DE ETANOL, CÉLULA DE LEVEDURA MODIFICADA,USO DE UMA CÉLULA DE LEVEDURA MODIFICADA E MÉTODO PARA A PRODUÇÃO DE ETANOL",C12P 7/18
PI 0909566-7,01/06/2009,"LINHAGEM DE H. POLYMORPHA RECOMBINANTE, E PROCESSO DE ELABORAÇÃO DE ETANOL",C12N 1/19
PI 0908633-1,20/05/2009,MÉTODO PARA PRODUZIR ETANOL A PARTIR DE RESÍDUOS CÍTRICOS,C12P 7/06
PI 0908634-0,18/05/2009,MÉTODO PARA PRODUZIR ETANOL A PARTIR DE RESÍDUOS CÍTRICOS,C12P
PI 0912854-9,13/05/2009,MÉTODO DE OPERAÇÃO DE MOTORES ABASTECIDOS COM ETANOL,C10M 163/00
PI 0908308-1,06/05/2009,"CEPA H. POLYMORPHA, E PROCESSO PARA A FABRICAÇÃO DE ETANOL",C12N 1/19
PI 0912220-6,05/05/2009,"PROCESSOS DE PREPARAÇÃO DE UMA MISTURA DE BIOCOMBUSTÍVEIS E DE ETERIFICAÇÃO DO GLICEROL PELO ETANOL, UTILIZAÇÃO DE UM CATALISADOR À BASE DE PELO MENOS UM SAL ALCALINO OU DE AMÔNIO DE HETEROPOLIÁCIDO, E, BIOCOMBUSTÍVEL.",C10L 1/18
PI 0901379-2,24/04/2009,PROCESSO PARA A PRODUÇÃO DE UMA SOLUÇÃO SACARÍDEA USANDO SEMENTES DE AÇAÍ E PROCESSO PARA A PRODUÇÃO DE ETANOL PELO USO DA SOLUÇÃO SACARÍDEA,C12P 7/08
PI 0901254-0,14/04/2009,PROCESSO DE PRODUÇÃO DE ETANOL COM LEVEDURAS SACCHAROMYCES GENETICAMENTE MODIFICADAS,C12N 1/19
PI 0906902-0,09/04/2009,"PROCESSO PARA EXTRAIR AÇUCAR DE MATERIAL DE PLANTA AÇUCAREIRA, PROCESSO PARA FABRICAR UM PRODUTO DE AÇUCAR, PRODUTO DE AÇUCAR E PROCESSO PARA FABRICAR ETANOL.",C13B 10/00
PI 0900700-8,27/03/2009,MÉTODO PARA PRODUÇÃO DE ETANOL A PARTIR DE BATATA DOCE ESTILHAÇADA A VAPOR ATRAVÉS DE FERMENTAÇÃO,C12P 7/10
PI 0900631-1,27/03/2009,PROCESSO PARA SEQUESTRO DE DIÓXIDO DE CARBONO EM TORRE DE LAVAGEM DE GASES DA PRODUÇÃO DO ETANOL PARA OBTENÇÃO DE PROTEÍNA DE MICROALGA,C12F 3/02
PI 0900570-6,19/03/2009,"CÉLULA DE LEVEDURA TRANSFORMADA POLIPLÓIDE, MÉTODO PARA A PREPARAÇÃO DE UMA CÉLULA DE LEVEDURA POLIPLÓIDE E MÉTODO PARA A PRODUÇÃO DE ETANOL COM PRODUÇÃO REDUZIDA DO SUBPRODUTO DO GLICEROL",C12N 1/16
PI 0909143-2,09/03/2009,"MÉTODOS DE PRODUZIR UM ÁLCOOL, DE REDUZIR ÁCIDO FÍTICO DURANTE A FERMENTAÇÃO DE ETANOL, E DE REDUZIR ÁCIDO FÍTICO EM GRÃOS SECOS DESTILADOS COM MATERIAIS SOLÚVEIS",C12P 7/06
PI 0907156-3,12/02/2009,PRODUÇÃO DE ETANOL AUMENTADA POR CÉLULAS BACTERIANAS,C12P 7/06
PI 0908623-4,11/02/2009,"COMPOSIÇÃO E MÉTODO DE PRODUÇÃO COMPOSIÇÃO E FONTE DE MATÉRIA PRIMA CELULÓSICA, COMPOSIÇÃO E MÉTODO DE PRODUÇÃO DE COMPOSIÇÃO DE PRODUTO DE COMBUSTÃO, COMPOSIÇÃO E MÉTODO DE PRODUÇÃO DE COMPOSIÇÃO QUE CONTÉM ETANOL, COMPOSIÇÃO E MÉTODO DE PRODUÇÃO DE COMPOSIÇÃO DE PRODUTO DE POLPA OU PAPEL, COMPOSIÇÃO E MÉTODO DE PRODUÇÃO DE COMPOSIÇÃO DE MEIO DE ANIMAL OU RAÇÃO ANIMAL",D21C 5/02
PI 0908472-0,10/02/2009,MÉTODO PARA PRODUÇÃO DE ETANOL A PARTIR DE DOIS DIFERENTES MATERIAIS INICIAIS,C12P 7/06
MU 8901749-8,05/02/2009,USINA FLEX PARA PRODUÇÃO DE BIODIESEL E ETANOL DE BATATA DOCE,B01J 19/00
PI 0908138-0,05/02/2009,PROCESSO PARA GERAR OLEFINAS A PARTIR DO ETANOL,C07C 1/24
PI 0907743-0,05/02/2009,PROCESSO PARA GERAR OLEFINAS A PARTIR DO ETANOL,C07C 1/24
PI 0906991-7,30/01/2009,USO DE UMA COMBINAÇÃO DE ETANOL E ÁGUA,C10L 1/10
PI 0906609-8,29/01/2009,PROCESSO PARA PRODUZIR GASOLINA/BIOÉTERES LIMPOS USANDO ETANOL,C10L 1/18
PI 0924092-6,22/01/2009,PROCESSO PARA RECUPERAÇÃO E PRODUÇÃO DE ETANOL E ÓLEO,B09B 3/00
PI 0900226-0,20/01/2009,SISTEMA DE ANÁLISE E AMOSTRAGEM DE OCTONAS E ETANOL NA GASOLINA,G01N 33/22
PI 0805560-2,29/12/2008,PROCESSO DE PRODUÇÃO DE UM PREPARADO ENZIMÁTICO PARA HIDRÓLISE DE CELULOSE DE RESÍDUOS LIGNOCELULÓSICOS E SUA APLICAÇÃO NA PRODUÇÃO DE ETANOL,C12N 9/42
PI 0821015-2,17/12/2008,MODIFICAÇÃO DAS ATIVIDADE DE HIDROGENASE EM BACTÉRIAS TERMOFÍLICAS PARA INTENSIFICAR A PRODUÇÃO DE ETANOL,C12N 9/02
PI 0819425-4,11/12/2008,"""MÉTODO PARA MANUFATURAR UM SUPLEMENTO PARA RAÇÃO DE ANIMAIS, SUPLEMENTO DE RAÇÃO PARA ANIMAIS E MÉTODO PARA AUMENTAR A TAXA DE PRODUÇÃO DE ETANOL""",C12P 7/06
PI 0805706-0,09/12/2008,PROCESSO PARA RECUPERAÇÃO DE ÁGUA E ENERGIA DO PROCESSAMENTO DE CANA-DE-AÇÚCAR EM USINAS DE PRODUÇÃO DE AÇÚCAR E ETANOL,C13B 10/04
PI 0819418-1,09/12/2008,MÉTODO PARA A PRODUÇÃO DE ETANOL,C12N 1/19
PI 0805484-3,02/12/2008,GALERIA DE COMBUSTÍVEL DOTADA DE DISPOSITIVO DE AQUECIMENTO COM INSTALAÇÃO AXIAL PARA SISTEMA DE PARTIDA A FRIO COM ETANOL,F02M 53/02
PI 0804879-7,28/11/2008,COMPOSIÇÕES DE COMBUSTÍVEL COM ALTO TEOR DE ETANOL,C10L 1/02
PI 0819746-6,26/11/2008,PRODUÇÃO DE ETANOL A PARTIR DE ALGAS,C12P 7/06
C1 0705520-0,21/11/2008,PROCESSO PARA PRODUÇÃO DE BIOCOMBUSTÍVEL OU ÓLEO PARA CRAQUEAMENTO CATALÍTICO A PARTIR DE RESÍDUOS DE DESTILARIA DE ETANOL,C12P 7/62
PI 0822501-0,07/11/2008,MÉTODO E APARELHO PARA RETIRAR A ÁGUA DE UMA MISTURA DE ETANOL E ÁGUA,B01D 61/36
PI 0819246-4,04/11/2008,PROCESSO PARA INTEGRAÇÃO DE CARGAS DE CELULOSE E AMIDO NA PRODUÇÃO DE ETANOL,C12P 7/10
PI 0820497-7,04/11/2008,PROCESSO PARA PRODUÇÃO DE ETANOL UTILIZANDO CELULOSE COM ENZIMAS GERADAS ATRAVÉS DE CULTURA DO ESTADO SÓLIDO.,C12P 7/10
PI 0820498-5,04/11/2008,PROCESSO DE PRODUZIR ETANOL USANDO AMIDO COM ENZIMAS GERADAS ATRAVÉS DE CULTURA NO ESTADO LÍQUIDO.,C12P 7/10
PI 0817137-8,31/10/2008,MÉTODO PARA PRODUZIR ETANOL ATRAVÉS DE FERMENTAÇÃO E MÉTODO PARA PRODUZIR UM PRODUTO PRINCIPAL ATRAVÉS DE FERMENTAÇÃO,C12P 7/06
PI 0817152-1,30/10/2008,PROCESSO PARA A PRODUÇÃO DE ETANOL,C12P 7/06
PI 0817154-8,29/10/2008,"""MÉTODO DE MODIFICAR UMA CÉLULA DE LEVEDURA PARA A PRODUÇÃO DE ETANOL, CÉLULA DE LEVEDURA MODIFICADA, USO DE UMA CÉLULA DE LEVEDURA MODIFICADA E MÉTODO PARA A PRODUÇÃO DE ETANOL""",C12N 15/82
PI 0818335-0,16/10/2008,REDUZIR FORMAÇÃO DE DEPÓSITO INSOLÚVEL NA PRODUÇÃO DE ETANOL,C12P 7/06
PI 0817555-1,09/10/2008,MÉTODO PARA REMOVER ÁGUA DE UMA MISTURA DE PRINCIPALMENTE ETANOL E ÁGUA.,B01D 3/14
PI 0804230-6,08/10/2008,MOTOR DE COMBUSTÃO INTERNA OPERÁVEL COM ETANOL,F02M 31/18
PI 0818432-1,03/10/2008,"BACTÉRIA FERMENTATIVA CAPAZ DE FERMENTAR GLICOSE, MANOSE E XILOSE SIMULTANEAMENTE, E, PROCESSO PARA PRODUZIR ETANOL",C12N 1/21
PI 0823128-1,24/09/2008,"COMPOSIÇÃO FARMACÊUTICA DE LIBERAÇÃO CONTROLADA DEPENDENTE DO PH PARA NÃO OPIOIDES COM RESISTÊNCIA CONTRA A INFLUÊNCIA DE ETANOL, E PROCESSO PARA SUA PREPARAÇÃO",A61K 9/50
PI 0823096-0,24/09/2008,"COMPOSIÇÃO FARMACÊUTICA DE OPIÓIDE DE LIBERAÇÃO CONTROLADA, DEPENDENTE DO PH, COM RESISTÊNCIA CONTRA A INFLUÊNCIA DO ETANOL, PROCESSO PARA SUA PREPARAÇÃO, E SEU USO",A61K 9/50
PI 0822281-9,23/09/2008,PROCESSO PARA CONVERTER METANOL EM ETANOL,C07C 29/00
PI 0803569-5,10/09/2008,PROCESSO PARA A DETERMINAÇÃO DE UM TEOR DE ETANOL DE UM COMBUSTÍVEL,G01N 33/22
PI 0803716-7,04/09/2008,APARELHO DE SEPARAÇÃO DE GASOLINA-ETANOL,F02M 25/025
PI 0815976-9,28/08/2008,"PROCESSOS PARA SEPARAR ÁGUA DE COMPOSTOS ORGÂNICOS, PARA EXTRAIR/SEPARAR POR MEMBRANA PARA SEPARAR ÁGUA DE COMPOSTOS ORGÂNICOS, E PARA PRODUZIR ETANOL, E MEMBRANA COMPÓSITA",B01D 53/22
PI 0815534-8,27/08/2008,"""MÉTODO PARA PRODUZIR PELO MENOS UM ÁLCOOL C2-C4 A PARTIR DE GÁS DE SÍNTESE, MÉTODO PARA PRODUZIR ETANOL A PARTIR DE GÁS DE SÍNTESE E APARELHO CAPAZ DE PRODUZIR PELO MENOS UM ÁLCOOL C2-C4 A PARTIR DE GÁS DE SÍNTESE""",C07C 27/06
PI 0814261-0,12/08/2008,MICRO-ORGANISMOS TERMOFÍLICOS PARA PRODUÇÃO DE ETANOL,C12N 5/10
PI 0806141-6,04/08/2008,LEVEDURA GENETICAMENTE CONSTRUÍDA PARA A PRODUÇÃO DE ETANOL COMBUSTÍVEL EM CONDIÇÕES DE ESTRESSE,C12N 1/19
PI 0803748-5,16/07/2008,PROTEÇÃO CONTRA DESGASTE DE MOTOR EM MOTORES OPERADOS USANDO COMBUSTÍVEL BASEADO EM ETANOL,C10M 129/10
PI 0814640-3,11/07/2008,PROCESSO PARA A PREPARAÇÃO DE BUTANOL E ETANOL,C12P 7/16
PI 0812834-0,02/07/2008,MÉTODO PARA PRODUZIR MONOSSACARÍDEO E ETANOL A PARTIR DE SUBSTÂNCIA À BASE DE CELULOSE,C13K 1/02
PI 0812641-0,01/07/2008,"""PROCESSO DE DESTILAÇÃO EXTRATIVA (ED) APERFEIÇOADA PARA DESIDRATAR UM MATERIAL DE PARTIDA AQUOSO QUE CONTÉM ETANOL E ÁGUA, PROCESSO APERFEIÇOADO PARA DESIDRATAR UM MATERIAL DE PARTIDA AQUOSO QUE CONTÉM ETANOL E ÁGUA""",B01D 3/40
PI 0802631-9,27/06/2008,PROCESSO PARA RECUPERAÇÃO DE ÁGUA E ENERGIA DO PROCESSAMENTO DE CANA-DE-AÇÚCAR EM USINAS DE PRODUÇÃO DE AÇÚCAR E ETANOL,C13D 1/04
BR 12 2017 022129 9,26/06/2008,MÉTODO PARA PRODUZIR UM PRODUTO BASEADO EM FERMENTAÇÃO E MÉTODO PARA PRODUZIR ETANOL,-
BR 12 2017 022130 2,26/06/2008,MÉTODO PARA PRODUZIR UM PRODUTO BASEADO EM FERMENTAÇÃO E MÉTODO PARA PRODUZIR ETANOL,-
PI 0811811-6,26/06/2008,MÉTODO PARA PRODUZIR UM PRODUTO BASEADO EM FERMENTAÇÃO E MÉTODO PARA PRODUZIR ETANOL,C12P 7/06
PI 0811809-4,24/06/2008,MÉTODO PARA PRODUZIR UM PRODUTO BASEADO EM FERMENTAÇÃO E MÉTODO PARA PRODUZIR ETANOL,C12P 7/06
PI 0822669-5,20/06/2008,UTILIZAÇÃO DO ANTIBIÓTICO MONENSINA SÓDICA - NCM 29.41.90.71 - NO PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA CANA-DE-AÇÚCAR,A01N 43/16
PI 0805972-1,20/06/2008,UTILIZAÇÃO DO ANTIBIÓTICO TARTRATO DE TILOSINA NO PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA CANA-DE-AÇÚCAR,C12P 7/06
PI 0802089-2,21/05/2008,PROCESSO FERMENTATIVO PARA PRODUÇÃO DE ETANOL A PARTIR DA CANA DE AÇUCAR COM A SUBSTITUIÇÃO DE ÁCIDO SULFÚRICO POR UMA SOLUÇÃO IÔNICA ÁCIDA BACTERICIDA DE DIÓXIDO ESTABILIZADO,C12P 7/06
PI 0811837-0,15/05/2008,"MÉTODO PARA EXTRAIR O ETANOL DE UMA SOLUÇÃO DE ETANOL-ÁGUA, E, SISTEMA PARA EXTRAIR O ETANOL DE UMA SOLUÇÃO DE ETANOL-ÁGUA",B01D 11/04
PI 0801515-5,14/05/2008,SISTEMA DE REFORMA DE COMBUSTÍVEL DE ETANOL PARA MOTORES DE COMBUSTÃO INTERNA,F02M 31/08
PI 0801519-8,12/05/2008,"""SISTEMA PARA CONCENTRAÇÃO DE VINHAÇA SEM CONSUMO EXTRA DE VAPOR ACOPLADO À DESTILARIA DE ETANOL.""",B01D 1/26
PI 0801439-6,05/05/2008,PROCESSO PRODUTIVO DE ETANOL DE BATATA-DOCE E RESÍDUO PROTÉICO,C12P 7/06
PI 0801209-1,14/04/2008,SISTEMA DE FERMENTAÇÃO DE ETANOL,C12P 7/06
PI 0810981-8,08/04/2008,MÉTODO PARA ESTIMAR O TEOR DE ETANOL DE UM COMBUSTÍVEL INJETADO EM UM MOTOR DE COMBUSTÃO INTERNA,F02D 41/00
PI 0803058-8,27/02/2008,PROCESSAMENTO DE ETANOL COM MEMBRANAS DE SEPARAÇÃO DE VAPOR,B01D 61/36
PI 0800312-2,15/02/2008,USO DE MICRORGANISMOS IMOBILIZADOS EM QUITOSANA E DERIVADOS NA PRODUÇÃO DE ETANOL,C12N 11/10
PI 0806416-4,07/02/2008,"MÉTODO DE FRACIONAMENTO DE UM MATERIAL LIGNOCELULÓTICO, CELULOSE RECUPERADA, MÉTODO PARA OBTENÇÃO DE GLICOSE, LIGNINA RECUPERADA, HEMICELULOSE RECUPERADA, MÉTODO PARA REGENERAR CELULOSE E MÉTODO PARA PRODUÇÃO DE ETANOL",D21C 3/20
PI 0806359-1,04/02/2008,PROCESSO PARA CONVERTER METANOL E ETANOL EM OLEFINAS LEVES,C07C 1/20
PI 0807237-0,01/02/2008,"DNA QUE CODIFICA XILITOL DESIDROGENASE, CONSTRUÇÃO DE ÁCIDO NUCLÉICO, VETORES, MICROORGANISMOS E MÉTODOS PARA PRODUZIR XILITOL DESIGROGENASE E ETANOL",C12N 15/09
PI 0806712-0,17/01/2008,PROCESSO PARA A PRODUÇÃO CONTÍNUA DE ETANOL,C07C 31/08
PI 0800576-1,11/01/2008,PROCESSO DE PRODUÇÃO DE HIDROGÊNIO ATRAVÉS DA REFORMA A VAPOR DE ETANOL E DISPOSITIVO PARA EFETUAR O PROCESSO,C01B 3/38
PI 0705627-3,05/12/2007,COMPOSTO POLIMÉRICO ELETRICAMENTE CONDUTOR PARA SENSORES DE GASES E USO DO MESMO EM ANÁLISE DE ETANOL EM COMBUSTÍVEIS,C08F 12/32
PI 0719680-6,30/11/2007,VÉICULO COM UM MOTOR DE COMBUSTÃO INTERNA PARA COMBUSTÍVEL CONTENDO ETANOL E UM SISTEMA DE AQUECIMENTO INDEPENDENTE DO MOTOR,F02M 31/16
PI 0717910-3,30/11/2007,TRATAMENTO DE MATERIAL CELULÓSICO PARA A PRODUÇÃO DE ETANOL.,C12P 7/10
PI 0719299-1,21/11/2007,"CÉLULA DE LEVEDURA TRANSFORMADA QUE EXPRESSA UMA PLURALIDADE DE GENES, MÉTODOS PARA SELEÇÃO DE CÉLULA TRANSFORMADA DE LEVEDURA COM AFINIDADE AUMENTADA DE LIGAÇÃO À CELULOSE INSOLÚVEL E PARA PRODUÇÃO DE ETANOL, ORGANISMO TRANSFORMADO, POLINUCLEOTÍDEO ISOLADO, VETOR, CÉLULA HOSPEDEIRA GENETICAMENTE CONSTRUÍDA E CONSTRUTO GENÉTICO",C12P 7/10
PI 0719317-3,20/11/2007,LEVEDURA PRODUZINDO ETANOL TERMOTOLERANTE E MÉTODO DE PRODUÇÃO DE ETANOL UTILIZANDO A MESMA,C12N 1/16
PI 0718293-7,30/10/2007,"SISTEMA FECHADO DE FOTOBIO-REATOR PARA PRODUÇÃO, SEPARAÇÃO, COLETA E REMOÇÃO IN SITU, DIARIAMENTE CONTINUADAS, DE ETANOL, A PARTIR DE ORGANISMOS FOTOSSINTÉTICOS GENETICAMENTE OTIMIZADOS",C12M 1/00
PI 0717604-0,18/10/2007,INSTALAÇÃO PARA SEPARAÇÃO DE ETANOL A PARTIR DE MOSTO FERMENTADO,B01D 3/00
