,,,,,
BR6219396,5520-4,22.11.2000,BR,"Processos para a pelotização e para a produção de pelotas de resìduos de petróleo, pelotas de resìduo de petróleo homogêneas, e, pelotizador para produzir pelotas esféricas",B01J 2/02; B01J 2/02; B01J 2/06; C10C 3/00; C10C 3/14; C10C 3/16; C10L 5/40; C10L 5/40; C10L 5/48
BR217855233,EP2016050522,13.01.2016,BR,"PROCESSO PARA A PRODUÇÃO DE COMBUSTÍVEL DE LIGNINA LÍQUIDA, E MÉTODO PARA PROCESSAR LIGNINA",C10G 1/04; C10L 1/02; C10L 1/08; C10G 3/00
WO2007039415,PCT/EP2006/066260,12.09.2006,WO,BIOCATALYTIC MANUFACTURING OF (METH)ACRYLIC ESTERS,C12P 7/62
BR29925214,PI0910297,06.03.2009,BR,BIOCOMBUSTÍVEIS E PROCESSOS DE PRODUÇÃO PARA A PRODUÇÃO DE BIOCOMBUSTÍVEIS USANDO BIOCATALIZADORES,C07C 31/00; C07C 57/03; C07C 67/02; C07C 67/03; C10L 1/18
BR6239478,8404-2,16.02.2000,BR,"Adsorventes zeolìticos aglomerados e processos de obtenção dos mesmos, de recuperação de paraxileno e de separação de acúcares, de álcoois poliìdricos, de isÈmeros de tolueno substituìdo e de cresóis",B01J 20/10; B01J 20/18; B01J 20/30; B01J 20/30; C07C 7/00; C07C 7/13; C07C 29/00; C07C 29/76; C07C 209/00; C07C 209/86; C07C 211/00; C07C 211/51
BR6371010,PI0703462-8,28.09.2007,BR,PROCESSO PARA OBTENÇÃO DE PELLETS DE BAGAÇO DE CANA-DE-AÇÚCAR POTENCIALIZADO,C10L 5/44; C10L 9/00; A01F 13/00
BR76621781,PI0805972,20.06.2008,BR,UTILIZAÇÃO DO ANTIBIÓTICO TARTRATO DE TILOSINA NO PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA CANA-DE-AÇÚCAR,C07H 17/08; C12P 7/06; C12R 1/85
BR6377610,PI0609602-6,29.03.2006,BR,POLINUCLEOTÍDEOS EG117 E EG307 E SEUS USOS,A01H 1/00; C12Q 1/68; C07H 21/04; C12N 9/24; C12N 5/04; C12N 15/82
BR244949865,102017022103,13.10.2017,BR,"SÍNTESE DE ÉSTERES METÍLICOS OU ETÍLICOS (BIODIESEL), OU DE ÁLCOOL SUPERIOR, DE ÁCIDOS GRAXOS, VIA REAÇÃO DE TRANSESTERIFICAÇÃO DE TRIACILGLICERÓIS EM BIO-ÓLEOS OU BIO-GORDURAS, PROMOVIDA POR CATALISADORES HETEROGÊNEOS BASEADOS EM REJEITOS MAGNÉTICOS DE MINERAÇÃO DE FOSFATO.",C07C 67/03; C10L 1/02; B01J 35/00; B01J 23/78
BR397711489,102021020985,19.10.2021,BR,PROCESSO PARA PRODUÇÃO DE PROTEÍNA EXPANSINA E USO DO FRAGMENTO DE ÁCIDO NUCLEICO CODIFICANTE DA PROTEÍNA EXPANSINA,C12N 15/82
BR29922106,PI0615429,05.09.2006,BR,POLINUCLEOTÍDEOS EG8798 E EG9703 E SEUS USOS,A01H 1/00; C07H 21/04; C12N 5/04; C12N 9/24; C12N 15/82; C12Q 1/68
BR6218867,4481-4,27.09.2000,BR,"Processo para a preparação de cristais estáveis de levedura para produção intensificada de etanol, e, cristais estáveis de levedura preparados de acordo com o mesmo",C12N 1/16; C12N 1/16; C12P 7/02; C12P 7/06; C12R 1/85
BR6051247,8602228,16.05.1986,BR,"PROCESSO DE PRODUCAO DE ALCOOL ETILICO E/OU PRODUCAO DE CELULOSE BRUTA NAO BRANQUEADA,COMPREENDENDO PRE-TRATAMENTO DE DESLIGNIFICACAO DE BIOMASSA,SACARIFICACAO,FERMENTACAO E DESTILACAO",C12P 7/02; C12P 7/10; C12P 19/00; C12P 19/02; C13K 1/00; C13K 1/02; C21C 3/00; C21C 3/00
WO2009102256,PCT/SE2009/000078,10.02.2009,WO,METHOD OF PRODUCTION OF ETHANOL FROM TWO DIFFERENT STARTING MATERIALS,C12P 7/06; C12P 19/00
WO2012005246,PCT/JP2011/065375,05.07.2011,WO,FERMENTATION SYSTEM USING SUGAR SOLUTION AND FERMENTATION METHOD USING SUGAR SOLUTION,C12M 1/00; C12P 7/08
BR6372569,PI0800522-2,14.02.2008,BR,PROCESSO DE OBTENÇÃO DE BRIQUETES DE BAGAÇO DE CANA-DE-AÇÚCAR POTENCIALIZADO,C10L 5/08
BR6250793,107918-2,22.01.2001,BR,Fabricação de açúcares de cinco carbonos e álcoois de açúcar,C12N 15/09; C12N 15/09; C07H 1/00; C07H 1/00; C07H 3/00; C07H 3/02; C12N 1/15; C12N 1/15; C12N 1/19; C12N 1/19; C12N 1/21; C12N 1/21; C12N 9/04; C12N 9/04; C12P 7/02; C12P 7/18
BR6182640,9800355-0,19.01.1998,BR,Processo para a hidrogenação de açcucares por meio de um catalisador em concha.,C07H 1/00; C07H 1/00; B01J 25/00; B01J 25/00; B01J 25/02; B01J 37/00; B01J 37/00; C07B 61/00; C07B 61/00; C07C 29/00; C07C 29/14; C07C 29/145; C07C 31/00; C07C 31/26; C07H 3/00; C07H 3/00; C07H 15/00; C07H 15/04
BR6275570,116920-3,05.03.2001,BR,"Processos para ajustar as quantidades relativas de cianeto de hidrogênio e de acetonitrila produzidas durante a fabricação de acrilonitrila, e para aumentar o rendimento de co-produtos de hcn e de acetonitrila e o rendimento de um ou de ambos os co-produtos de hcn e acetonitrila produzidos durante a fabricação da acrilonitrila",C07B 61/00; C07B 61/00; C07C 253/00; C07C 253/24; C07C 253/26; C07C 255/00; C07C 255/03; C07C 255/08
BR153881109,102013032585,18.12.2013,BR,"PROCESSO DE OBTENÇÃO DE BIOETANOL, HESPERIDINA E NANOCELULOSE A PARTIR DE BAGAÇO DE LARANJA",C12P 7/12; C12P 39/00; C12P 19/04; C12R 1/72; C12R 1/85; C12R 1/64
BR6275526,116869-0,16.01.2001,BR,Rompimento de material de planta a partìculas celulósicas prontamente hidrolisáveis,C12N 1/16; C12N 1/16; B09B 3/00; B09B 3/00; C08B 1/00; C08B 1/00; C08H 5/00; C08H 5/04; C08L 1/00; C08L 1/00; C13K 1/00; C13K 1/02
BR6197084,9805156-3,27.11.1998,BR,Processo de reciclagem de finos de carvão,C10L 9/00; C10L 9/10
BR6299525,306525-1,29.09.2003,BR,Sistema para produção de etanol com microrganismos  imobilizados em colmos de cana-de açúcar e processo para imobilização de microrganismos em colmos de cana-de-açúcar,C12N 11/00; C12N 11/02; C12P 7/02; C12P 7/14; C12R 1/865
BR6304682,314558-1,10.10.2003,BR,"Proteases, ácidos nucléicos codificando as mesmas e processos para preparar e usar as mesmas",C12N 9/52; C12N 9/52
WO2010124312,PCT/AT2010/000137,30.04.2010,WO,"METHOD FOR PRODUCING SUGARS FROM LIGNOCELLULOSIC BIOMASS, COMPRISING THE STEP OF ALCOHOLIC-ALKALINE DELIGNIFICATION IN THE PRESENCE OF H<sub>2</sub>O<sub>2</sub>",C12P 7/10; C12P 7/18; C12P 19/14
BR6175970,,18.08.1997,BR,Processo para obtenção de metanol à partir de rejeitos e resíduos deixados pela produção de etanol e açúcar,C07C 29/00; C07C 29/151; C07C 31/00; C07C 31/04; C12F 3/00; C12F 3/00
BR128728301,102012020920,17.08.2012,BR,pré-tratamento de hidrólise enzimática de materiais lignocelulósicos,C12M 1/02; C12P 19/02; C12P 19/14
WO2008112291,PCT/US2008/003357,13.03.2008,WO,BIOMASS PRETREATMENT,C12P 19/00
WO2012175760,PCT/ES2011/070550,27.07.2011,WO,"<i>KLUYVEROMYCES LACTIS</i> YEAST STRAIN AND METHODS FOR THE PRODUCTION OF SUGARS, ETHANOL, BETA-GALACTOSIDASE AND BIOMASS",C12N 1/16; C07K 14/39; C12P 7/06; C12P 19/02; C12P 21/02
BR6110258,91   9103116,16.07.1991,BR,PROCESSO PARA PRODUZIR POLIHIDROXIALCANOATOS A PARTIR DE ACUCARES EXTRAIDAS DA CANA DE ACUCAR,C12P 7/62; C12P 7/62
BR6297310,302292-7,20.06.2003,BR,Método para produção de briquetes utilizando resìduos industriais de madeira desintegrados,C10L 5/00; C10L 5/06
WO2015038781,PCT/US2014/055209,11.09.2014,WO,ALCOHOL COMPOSITIONS AND A PROCESS FOR THEIR PRODUCTION,C10L 1/02; C12M 1/00; C12P 7/06
BR6001172,8007164,04.11.1980,BR,APERFEICOAMENTO NA FERMENTACAO CONTINUA DE MOSTO ACUCARADO PARA FABRICACAO DE ALCOOL,C12P 7/02; C12P 7/06
WO2009035851,PCT/US2008/074456,27.08.2008,WO,METHODS AND APPARATUS FOR PRODUCING ETHANOL FROM SYNGAS WITH HIGH CARBON EFFICIENCY,C07C 27/06; C07C 27/00
WO2013046622,PCT/JP2012/006048,24.09.2012,WO,METHOD FOR PRODUCING ETHANOL USING CELLULOSIC BIOMASS AS STARTING MATERIAL,C12P 7/10
BR374027446,EP2020085744,11.12.2020,BR,PROCESSO PARA PREPARAÇÃO DE UMA COMPOSIÇÃO DE AÇÚCAR FERMENTÁVEL,C12P 7/06; C12P 19/12; C12P 19/16; C12N 9/24
BR6280117,208110-5,15.03.2002,BR,Cepa de bacillus coagulans de microorganismos termofìlicos sim-t dsm 14043 para a produção de l(+)-lactato de açucares fermentáveis e das suas misturas,C12N 1/20; C12N 1/20; C12P 7/40; C12P 7/56; C12R 1/07
BR6000259,8003678,13.06.1980,BR,PROCESSO APERFEICOADO PARA OBTENCAO DE ALCOOL ATILICO HIDRATADO A PARTIR DE LIQUIDO FERMENTADO PROVENIENTE DE FERMENTACAO ALCOOLICA DE MATERIAL QUE CONTENHA ACUCARES,C12P 7/02; C12P 7/06
BR6302920,312602-1,11.07.2003,BR,"Método para modular os nìveis de um produto metabólico ou biossintético em uma planta, vetor, célula geneticamente modificada, planta geneticamente modificada, sementes ou outro material reprodutivo, produto, e sistema biorreator",C12N 15/82; C12N 15/82
BR6218976,4706-6,06.10.2000,BR,"Cana-de-açúcar transgênica, e, processos para aumentar o teor máximo de açúcar da cana-de-açúcar no tempo de colheita, para aumentar o peso máximo do talo da cana-de-açúcar no tempo de colheita, para encurtar o perìodo de crescimento da cana-de-açúcar, e para a produção de açúcar",A01H 5/00; A01H 5/00; A01H 5/04; A01H 5/04; C12N 15/52; C12N 15/52
WO2013033369,PCT/US2012/053099,30.08.2012,WO,ENGINEERED PLANT BIOMASS FOR BIODIESEL AND BIOETHANOL PRODUCTION,C07H 21/04; C12N 15/82
BR6049396,8504354,28.08.1985,BR,OTIMIZACAO DO PROCESSO DE SECAGEM DE BAGACO DE CANA-DE-ACUCAR,C12P 7/02; C12P 7/08
BR76648958,PI1101721,29.04.2011,BR,PROCESSO CONTÍNUO PARA A PREPARAÇÃO DE ÁLCOOL,C12P 7/06
BR6241897,11522-3,12.05.2000,BR,Composto e método de sintetização para a fabricação do composto,A61P 3/00; A61P 3/10; A61K 31/12; A61K 31/12; A61K 31/16; A61K 31/16; A61K 31/185; A61K 31/19; A61K 31/21; A61K 31/215; A61P 9/00; A61P 9/02; A61P 11/00; A61P 11/02; A61P 17/00; A61P 17/00; A61P 27/00; A61P 27/16; A61P 29/00; A61P 29/00; A61P 31/00; A61P 31/06; A61P 31/12; A61P 35/00; A61P 35/00; A61P 37/00; A61P 37/06; C07C 13/00; C07C 13/60; C07C 33/00; C07C 33/14; C07C 51/09; C07C 51/09; C07C 61/00; C07C 61/29; C07C 61/35; C07C 62/00; C07C 62/32; C07C 67/00; C07C 67/343; C07C 67/347; C07C 69/00; C07C 69/00; C07C 69/753
BR6274496,114322-0,14.09.2001,BR,"Enzima de epsps resistente a glifosato, polinucleotìdeo isolado, vetor, material de plantas, plantas completas férteis, morfologicamente normais, soja, canola, brassica, algodão, beterraba sacarina, girassol, ervilhas, batatas e beterrabas de forragem, métodos para controlar seletivamente ervas daninhas em um campo, e para produzir plantas que sejam substancialmente tolerantes ou substancialmente resistentes a herbicida de glifosato, uso do polinucleotìdeo, métodos para selecionar material biológico transformado de modo a expressar um gene de interesse, e para regenerar uma planta fértil transformada para conter dna estranho, e, kit diagnóstico",A01H 5/00; A01H 5/00; A01N 57/00; A01N 57/20; C12N 5/10; C12N 5/10; C12N 9/10; C12N 9/10; C12N 15/09; C12N 15/09; C12N 15/54; C12N 15/54; C12N 15/82; C12N 15/82
BR313312609,102019002908,12.02.2019,BR,"PROCESSO PARA CONVERSÃO DE ACETAIS DE AÇÚCARES EM HIDROCARBONETOS-VERDES NA FAIXA DA GASOLINA, QUEROSENE DE AVIAÇÃO E DIESEL",C10G 3/00; C10L 1/04; C08K 5/06; C07C 31/00; C07C 9/14; C07C 9/22; C07C 53/00; C07C 55/00; C10L 1/185
BR6223931,9813266-0,23.10.1998,BR,Composições alvejantes compreendendo variantesde protease múltiplas substituições,A23G 4/00; A23G 4/00; A23K 1/165; A23K 1/165; A61K 8/00; A61K 8/00; A61K 8/19; A61K 8/25; A61K 8/30; A61K 8/36; A61K 8/37; A61K 8/40; A61K 8/41; A61K 8/44; A61K 8/46; A61K 8/60; A61K 8/64; A61K 8/66; A61Q 1/02; A61Q 1/02; A61Q 1/14; A61Q 1/14; A61Q 11/00; A61Q 11/00; A61Q 11/02; A61Q 11/02; A61Q 19/00; A61Q 19/00; A61Q 19/10; A61Q 19/10; C11D 3/38; C11D 3/386; C11D 3/395; C11D 3/395; C12N 1/15; C12N 1/15; C12N 1/19; C12N 1/19; C12N 1/21; C12N 1/21; C12N 5/10; C12N 5/10; C12N 9/50; C12N 9/52; C12N 9/54; C12N 9/56; C12N 9/58; C12N 15/09; C12N 15/09; C12N 15/57
BR368141823,FR2020051856,16.10.2020,BR,ÁLCOOIS ALCOXILADOS E CAPEADOS,C07C 41/03; C07C 43/11; C08G 65/26; C11D 1/72
BR29921907,PI0903452,28.08.2009,BR,SISTEMA CATALÍTICO A BASE DE COMPLEXOS METÁLICOS PARA ESTERIFICAÇÃO DE ÁCIDOS GRAXOS OU ESTERIFICAÇÃO DE ÓLEOS E GORDURAS DE ORIGEM VEGETAL OU ANIMAL CONTENDO ÁCIDOS GRAXOS EM QUALQUER PROPORÇÃO,B01J 21/10; C07C 67/08; C10L 1/19
BR6340998,PI 0504376-0,06.10.2005,BR,"produção de exopolissacarideo celulósico sintetizado por sphingomonas paucimobilis a partir de melaço, xarope, rapadura, açúcar mascavo e caldo de cana de açúcar in natura para aplicação médica, farmacológica, fìsica e biológica",C12P 1/04; C12P 1/04; C12P 19/00; C12P 19/04
BR276417521,EP2017081349,04.12.2017,BR,"PROCESSO PARA A PREPARAÇÃO DE ETILENO GLICOL E 1,2-PROPILENO GLICOL DE MATERIAL DE PARTIDA COMPREENDENDO UM OU MAIS SACARÍDEOS",C07C 29/132; C07C 29/60; C07C 29/00; C07C 31/20; C07C 31/26
BR375232417,102021005566,23.03.2021,BR,MÉTODO PARA PRODUÇÃO INDUSTRIAL DE BIODIESEL COM CATALISADOR SÓLIDO E MÉTODO DE PREPARAÇÃO DESTE CATALISADOR A BASE DE ARGILA BENTONITICA,B01J 29/04; B01J 37/02; C07C 67/02; C10L 1/02
WO2015066778,PCT/BR2013/000469,08.11.2013,WO,PROPENE PRODUCTION METHOD,C07C 1/24; C07C 6/04; C07C 5/25; C12P 7/04
BR6378133,PI0610371-5,02.05.2006,BR,PROCESSOS PARA AUMENTO DO RENDIMENTO DE AÇÚCARES FERMENTÁVEIS PARTINDO DE PALHAS VEGETAIS,C13K 1/02; C12P 7/08
BR76622180,PI1002909,13.08.2010,BR,FONTE ENERGÉTICA LÍQUIDA COM INICIAÇÃO POR COMPRESSÃO,C10L 1/02; C10L 10/04; C10L 10/12; C10L 1/182; C10L 1/19; C10L 1/188; C10L 1/198; C10L 1/222; C10L 1/223; C10L 1/224; C10L 1/23; C10L 1/233; C10L 10/08
WO2015164270,PCT/US2015/026692,20.04.2015,WO,INTEGRATED CELLULOSIC ETHANOL PRODUCTION PROCESS,C12N 1/16; C12P 7/06; C12P 7/10; A23L 1/0522; A23L 1/09; A23L 1/105
BR6009963,8103530,04.06.1981,BR,PROCESSOS PARA A HIDRALISE DA CELULOSE EM ACUCARES SIMPLES;E HIDROLISE E FERMENTACAO SIMULTANEA DA CELULOSE EM ETANOL,C12P 7/02; C12P 7/10; C12P 19/00; C12P 19/02
BR5990276,7905440,23.08.1979,BR,INSTALACAO PARA FABRICO DE ACOOL ETILICO A PARTIR DE CANA-DE-ACUCAR,C12P 7/02; C12P 7/06
BR5977461,7903175,21.05.1979,BR,PROCESSO E INSTALACAO PARA MANTER ATIVA A CULTURA DO LEVEDO NA FERMENTACAO CONTINUA DO MOSTO ACUCARADO EM ALCOOL ETILICO,C12N 1/16; C12N 1/16; C12M 1/04; C12M 1/04; C12M 1/08; C12P 7/02; C12P 7/06
WO2015085377,PCT/BR2013/000551,11.12.2013,WO,"POLYCARBOXILIC ACID ALKYL ESTER DERIVED FROM BRANCHED AND LINEAR ALCOHOL OF PLANT ORIGIN, AND USE OF AN ALKYL ESTER IN AGROCHEMICAL FORMULATIONS",C07C 69/34; C07C 69/704; C07C 69/003; A01N 25/00; A01N 25/22
BR6273288,6628-1,07.12.2000,BR,"Sistema anaeróbico de tratamento de lixo urbano, resìduos agro-industrias e biomassa",A23K 1/00; A23K 1/00; C05F 17/00; C05F 17/00; C12P 1/00; C12P 1/00
WO2017142000,PCT/JP2017/005611,16.02.2017,WO,METHOD FOR PRODUCING SUGAR ALCOHOL,C07C 29/141; C07C 31/18; C07C 31/26; C07D 307/20; C13K 13/00; C07B 61/00; C12P 19/14
BR6379092,PI0802559-2,04.07.2008,BR,"PROCESSO DE PRÉ-TRATAMENTO E HIDRÓLISE DE BIOMASSA VEGETAL LIGNOCELULÓSICA, E PRODUTO PARA A PRODUÇÃO INDUSTRIAL DE ÁLCOOIS",C12P 7/10
BR128745504,102012023398,17.09.2012,BR,"processo de segregação e purificação dos componentes do óleo vegetal destilado ""vod"", obtido da desodorização de óleo vegetal refinado",C07C 67/02; C07C 67/03; C07C 68/08
BR6229693,9912407-6,23.07.1999,BR,alcool desidrodiconiferìlico éter benzìlicoredutase recombinante e métodos de uso,C12N 15/09; C12N 15/09; C12N 5/10; C12N 5/10; C12N 9/02; C12N 9/02; C12N 15/82; C12N 15/82
WO2014041030,PCT/EP2013/068836,11.09.2013,WO,A NOVEL LACCASE FROM GANODERMA LUCIDUM CAPABLE OF ENHANCING ENZYMATIC DEGRADATION OF LIGNOCELLULOLYTIC BIOMASS,C12N 9/00
BR217852598,JP2015076663,18.09.2015,BR,MÉTODO DE PRODUÇÃO DE LÍQUIDO DE AÇÚCAR,C12P 19/14
BR76622368,PI1004486,14.07.2010,BR,"PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA HIDRÓLISE ENZIMÁTICA DE BIOMASSA, PROCESSO DE SEPARAÇÃO DA MATÉRIA-PRIMA DE HIDRÓLISE E USO DE CÉLULAS DE PARÊNQUIMA PARA OBTENÇÃO DE ETANOL",C12P 7/10; C12P 19/02; C12Q 1/34
BR90368457,PI0714860,01.08.2007,BR,PROCESSO PARA TRATAMENTO DE MATERIAL DE RESÍDUOS DOMÉSTICOS E APARELHO PARA TRATAMENTO DE MATERIAL DE RESÍDUOS,B09B 3/00; C10L 5/44; C10L 5/46; A61L 11/00; A61L 2/07
BR32652280,PI0621874,06.10.2006,BR,CONSTRUÇÃO DE COMPOSIÇÕES DE CELULASE ALTAMENTE EFICAZES PARA A HIDRÓLISE ENZIMÁTICA DE CELULOSE,C12P 19/04; C12N 9/14
BR192390949,EP2010070927,30.12.2010,BR,"MÉTODO PARA TRATAR MATERIAL CELULÓSICO, POLIPEPTÍDEO, MOLÉCULA DE ÁCIDO NUCLEICO ISOLADA, VETOR DE EXPRESSÃO RECOMBINANTE, CÉLULA HOSPEDEIRA, PROCESSOS PARA PRODUZIR UM POLIPEPTÍDEO, E PARA OBTER UMA PREPARAÇÃO DE ENZIMA, PREPARAÇÃO DE ENZIMA, E, USO DO POLIPEPTÍDEO OU DA PREPARAÇÃO DE ENZIMA",C12N 9/42; C12P 7/10; C12P 7/06
BR29928300,PI0709946,05.04.2007,BR,COMPOSIÇÕES E MÉTODOS PARA PRODUZIR PRODUTOS E RESÍDUOS DE FERMENTAÇÃO,A61K 35/74; C12N 1/20; C12P 21/06
WO2009100179,PCT/US2009/033154,05.02.2009,WO,PH ADJUSTMENT FREE SYSTEM FOR PRODUCING FERMENTABLE SUGARS AND ALCOHOL,C12P 19/14; C12P 7/06
BR6193022,9712977-1,05.09.1997,BR,Ëleos lubrificantes para motor formados a partir de complexos alcoois-ésteres,C10M 171/00; C10M 171/00; C10L 1/10; C10L 1/14; C10L 10/00; C10L 10/04; C10M 105/00; C10M 105/42; C10M 105/46; C10M 111/00; C10M 111/00; C10M 129/00; C10M 129/78; C10M 129/82; C10M 169/00; C10M 169/04; C10N 40/25
BR381461238,CA2021050555,23.04.2021,BR,PROCESSO PARA CONVERTER BIOMASSA LIGNOCELULÓSICA EM COMBUSTÍVEL,C12P 7/10; C08H 8/00; C10L 1/02; C12P 19/02; C12P 19/14; C12P 5/02; C12P 7/16
BR6363066,PI 0700897-0,08.03.2007,BR,"processo industrial de transformação de bagaço de cana em combustìvel renovável, através de moagem, secagem e peletização",C10L 5/40; C10L 5/44
WO2019096718,PCT/EP2018/080876,12.11.2018,WO,POLYPEPTIDES WITH IMPROVED ARABINOSE TRANSPORT SPECIFICITY,C07K 14/435; C12N 15/81
WO2010101637,PCT/US2010/000651,03.03.2010,WO,"CONVERSION OF SUGAR, SUGAR ALCOHOL, OR GLYCEROL TO VALUABLE CHEMICALS USING A PROMOTED ZIRCONIUM OXIDE SUPPORTED CATALYST",C07C 29/132; C07C 31/18; C07C 31/20; C07C 31/02; C07C 29/128
WO2012042840,PCT/JP2011/005419,27.09.2011,WO,METHOD FOR PRODUCING ETHANOL WITH CELLULOSIC BIOMASS AS STARTING MATERIAL,C12P 7/06; C13K 1/02
BR6030300,8302812,27.05.1983,BR,PROCESSO DE EQUIPAMENTO PARA OBTENCAO DE ALCOOL ETILICO HIDRATADO COMBUSTIVEL NAO CORROSIVO,C12P 7/02; C12P 7/06
BR6379769,PI0803910-0,09.09.2008,BR,USINA CIBERNÉTICA,C10L 5/00; C10L 5/44
BR372002884,US2020049799,09.09.2020,BR,MÉTODO PARA AUMENTAR RECICLAGEM DE RESÍDUO ÁCIDO EM PRODUÇÃO DE ÁLCOOL POR MOAGEM A SECO,C12P 7/06; C12P 7/14; C12P 19/14; A23K 10/38; B01D 3/00
BR90369474,PI1103673,29.06.2011,BR,"PROTEÍNA DE FUSÃO, DNA, VETOR RECOMBINANTE, CÉLULA TRANSFORMANTE, E, MÉTODOS PARA PRODUZIR XILANASE, UMA SOLUÇÃO DE AÇÚCAR, UMA SUBSTÂNCIA ALVO, E PARA DECOMPOR UM RECURSO DE BIOMASSA CONTENDO XILANO",C07H 1/08; C12N 9/24; C12N 15/56; C12N 15/62
BR390601874,EP2021069078,08.07.2021,BR,HIDRÓLISE ALCALINA DE RESÍDUOS DE CELULOSE,C12P 19/02; C07H 3/02; C12P 7/18; C12P 7/62
BR5988547,5901129,22.08.1979,BR,"PROCESSO PARA FABRICACAO DE ALCOOL A PARTIR DE AGUAS RESIDUAIS DA MANDIOCA COMO ELEMENTO DELUENTE DE MELACO E, OU ACUCAR INFERIOR",B01D 3/00; B01D 3/00; C07C 29/00; C07C 29/80
WO2013127006,PCT/CA2013/050130,20.02.2013,WO,CATALYTIC CONVERSION OF LIGNO-CELLULOSIC BIOMASS INTO FUELS AND CHEMICALS,C07C 67/00; B01J 29/40; C07C 1/20; C07C 41/01; C07C 67/39; C07C 43/06; C07C 69/716; C13K 1/02
BR6357477,PI 0515706-4,09.09.2005,BR,"construção de plasmìdeo, método para produzir uma proteìna isolada, método para produzir um polipeptìdeo isolado, método para identificar um tecido de planta, método para produzir uma semente de milho, método para produzir uma planta de milho ou parte da mesma, método para produzir uma cultura de tecido de células regeneráveis, método para produzir uma semente de canola  (brassica napus), método para diminuir o nìvel de ácido fìtico em ração animal, método para diminuir o nìvel de fósforo no resìduo animal, método para produzir uma semente mutante não-letal de uma espécie de planta cereal, ração animal, método para produzir um anticorpo purificado, kit de imunodetecção, vetor para transformação de células de planta e método para produzir um oligonucleotìdeo ou polinucleotìdeo anti-sentido",C12N 9/12; C12N 9/12; C12N 15/82; C12N 15/82
BR6224274,9815487-7,07.04.1998,BR,"Fragmento de ácido nucleico isolado gene quimérico, célula hospedeira transformada, polipeptìdeo de 4-alfa-glucanotransferase de trigo, método de alteração do nìvel de expressão de uma 4-alfa-glucanotransferase, método de obtenção de um fragmento de ácido mucleico e produto",C12N 9/10; C12N 9/10; C12N 15/29; C12N 15/29; C12N 15/82; C12N 15/82; C12N 15/84; C12N 15/84
BR29927745,PI0709730,05.04.2007,BR,MÉTODOS PARA REMOVER COMPOSTOS DE ENXOFRE DE UMA CORRENTE DE ÁLCOOL,C07C 27/10; C07C 29/10; C07C 35/00
BR128727788,102012007049,07.03.2012,BR,obtenção de álcool alílico (prop-2-en-1-ol) a partir da glicerina derivada do biodiesel de óleo de mamona,C07C 29/60; C07C 29/74; C07C 33/03
BR29929575,PI0905574,17.12.2009,BR,COMPOSTO A PARTIR DE BIOMASSA E GLICERINA,C10L 5/06; C10L 5/42; C10L 5/44; C10L 5/46
BR6278272,205671-2,25.10.2002,BR,Processo para a produção simultânea de xilitol e etanol,C12P 7/02; C12P 7/10; C12P 7/18
BR6177193,,15.12.1997,BR,Processo para obtenção de acetona-butanol e gás de água na rota de produção de etanol à partir de rejeitos e resíduos deixados pela produção de etanol e açúcar,C07C 31/00; C07C 31/08; C10J 3/02; C10J 3/02; C12P 5/00; C12P 5/02; C12P 7/02; C12P 7/16; C12P 7/24; C12P 7/28
WO2004085652,PCT/JP2004/004217,25.03.2004,WO,"BARLEY LIPOXYGENASE 1 GENE, METHOD OF SELECTING BARLEY VARIETY, MATERIAL OF MALT ALCOHOLIC DRINKS AND PROCESS FOR PRODUCING MALT ALCOHOLIC DRINK",A01H 5/10; C12C 1/00; C12N 9/02; C12Q 1/68
BR6357790,PI 0516035-9,23.09.2005,BR,método para o tratamento de biomassa e resìduos orgánicos com o propósito de gerar produtos com base biológica desejados,C13K 1/00; C13K 1/02; C12P 7/02; C12P 7/08
BR224141506,CA2016050449,20.04.2016,BR,MÉTODO PARA TRATAR UMA SOLUÇÃO DE HIDROLISADO DE BIOMASSA CONTENDO UM ÁCIDO E UM COMPOSTO ORGÂNICO NÃO IÔNICO,C13K 1/04; C01B 17/90; C01B 25/234; C01B 7/07; C07C 51/47; D21C 11/00
WO2011159991,PCT/US2011/040842,17.06.2011,WO,EXTRACTION SOLVENTS DERIVED FROM OIL FOR ALCOHOL REMOVAL IN EXTRACTIVE FERMENTATION,C12P 7/16; C11C 1/04; C07C 29/86
BR6062506,8703664,14.07.1987,BR,"PROCESSO PARA A PRODUCAO DE ETANOL,PROPANOL E BUTANOL,SEM SUBSTANCIALMENTE QUALQUER PRODUCAO LIQUIDA DE METANOL,A PARTIR DE GAS DE SINTESE;E PROCESSO PARA A PRODUCAO DE ALCOOIS MISTOS COMPREENDENDO UMA PEQUENA QUANTIDADE DESEJADA DE METANOL",C07C 29/00; C07C 29/151; C07C 29/32
BR373261282,US2021020796,04.03.2021,BR,"MÉTODO PARA RECUPERAR ETANOL DE UM CALDO DE FERMENTAÇÃO, E, APARELHO PARA SEPARAR ETANOL DE UM CALDO DE FERMENTAÇÃO",C12P 7/06; C12M 1/00
WO2009060126,PCT/FI2008/050639,07.11.2008,WO,PROCESS FOR PREPARING A SUGAR PRODUCT,C13K 1/02; C12P 19/02; C12P 7/08
